CustomerID,TotalOrders,TotalQuantity,TotalRevenue
16362.0,9,325,652.07
16363.0,1,52,109.36000000000001
16364.0,2,280,707.04
16365.0,9,504,1540.42
16366.0,1,256,327.3
16367.0,2,647,804.49
16368.0,2,260,497.43
16369.0,3,1035,1553.66
16370.0,4,647,1320.56
16372.0,2,166,367.93
16374.0,2,240,473.03000000000003
16376.0,3,689,977.52
16377.0,1,1500,676.2
16378.0,3,267,362.95
16379.0,5,1408,2131.9
16380.0,1,1524,1780.59
16383.0,2,475,668.36
16384.0,2,260,584.5
16385.0,3,261,555.89
16386.0,2,224,317.2
16387.0,1,44,94.36
16389.0,5,1230,1362.27
16392.0,1,203,221.19
16393.0,20,1529,2941.05
16394.0,9,2317,1412.06
16395.0,5,1476,1486.9
16398.0,4,745,1631.15
16399.0,2,264,408.57
16400.0,1,172,303.93
16401.0,20,3858,4061.24
16402.0,2,149,299.6
16403.0,2,103,161.04999999999998
16404.0,1,157,443.05
16405.0,2,187,167.25
16406.0,1,123,163.07
16407.0,10,1124,2126.93
16409.0,5,1306,2028.88
16411.0,2,132,214.65
16412.0,1,73,151.83
16413.0,1,148,262.2
16414.0,2,27,126.25
16415.0,1,187,210.35
16416.0,4,655,1026.99
16418.0,3,288,675.27
16419.0,7,435,959.48
16422.0,75,32592,33805.69
16423.0,1,230,346.12
16424.0,2,82,82.56
16425.0,1,199,302.7
16426.0,10,1243,1908.25
16427.0,2,156,241.06
16428.0,1,-1,-2.95
16429.0,1,9,284.55
16430.0,1,103,300.85
16431.0,3,453,642.81
16432.0,1,276,287.4
16433.0,1,106,184.26
16434.0,7,767,1522.25
16438.0,5,463,798.35
16440.0,5,2018,3640.67
16441.0,2,173,381.2
16442.0,3,446,616.79
16444.0,5,405,638.77
16445.0,1,111,230.51
16446.0,3,2,2.8999999999941792
16447.0,1,223,259.01
16448.0,1,78,188.89000000000001
16449.0,3,359,674.69
16450.0,1,200,311.92
16451.0,1,120,266.97
16454.0,3,2,-8.15
16455.0,7,988,1841.18
16456.0,5,1148,2158.37
16457.0,1,140,208.36
16458.0,18,2154,3482.7400000000002
16460.0,3,879,814.72
16461.0,1,49,151.42
16462.0,4,12,102.0
16463.0,7,1135,1383.7
16464.0,3,963,1314.68
16466.0,7,789,1603.46
16468.0,1,31,74.9
16469.0,4,273,650.43
16470.0,5,530,757.44
16471.0,1,141,223.95000000000002
16473.0,4,195,314.86
16474.0,11,918,1811.47
16475.0,4,319,544.3
16477.0,7,1415,2494.46
16478.0,3,224,331.0
16479.0,2,102,300.83
16480.0,1,455,769.29
16482.0,1,346,220.62
16483.0,1,44,139.35
16484.0,3,194,379.4
16485.0,1,235,363.65
16488.0,4,724,492.2
16491.0,1,478,731.5
16493.0,6,1113,1329.66
16494.0,1,675,826.53
16495.0,3,337,684.41
16496.0,4,1091,1562.22
16497.0,6,1396,2965.69
16498.0,3,42,86.12
16499.0,5,122,319.1
16500.0,6,123,400.86
16503.0,5,567,1421.43
16504.0,1,524,484.38
16505.0,1,576,777.6
16506.0,2,42,90.30000000000001
16509.0,1,64,363.7
16510.0,1,92,248.1
16511.0,3,417,950.26
16513.0,4,407,874.59
16515.0,5,833,1627.13
16516.0,1,58,101.69999999999999
16517.0,1,96,162.7
16518.0,3,325,480.92
16519.0,2,54,215.07999999999998
16520.0,4,557,1036.6200000000001
16523.0,28,4233,9295.67
16525.0,29,6493,11895.57
16526.0,1,106,290.36
16527.0,1,106,228.06
16528.0,1,171,244.41
16529.0,1,198,455.25
16531.0,7,915,1244.59
16532.0,3,2016,6748.8
16533.0,5,514,1026.94
16535.0,1,356,593.75
16536.0,2,250,539.02
16539.0,4,477,1388.81
16542.0,1,46,119.62
16545.0,1,78,339.3
16546.0,3,-303,-95.93
16549.0,10,2365,4154.64
16550.0,9,1526,2266.25
16551.0,3,970,922.12
16552.0,2,219,379.73
16553.0,14,4595,5664.57
16554.0,7,311,641.55
16555.0,2,175,285.89
16556.0,7,1890,3313.79
16557.0,2,111,281.85
16558.0,24,5346,8257.04
16560.0,3,498,816.51
16561.0,2,244,511.12
16563.0,1,486,1077.74
16565.0,1,46,173.7
16566.0,6,361,614.01
16567.0,2,996,865.6
16569.0,1,93,124.2
16570.0,15,2050,3622.95
16571.0,5,1176,1285.22
16572.0,4,530,999.7
16573.0,4,354,648.41
16574.0,1,416,451.44
16579.0,1,-12,-30.599999999999998
16581.0,2,122,70.44
16582.0,1,164,313.62
16583.0,1,111,233.45
16584.0,3,635,908.03
16586.0,1,95,463.95
16587.0,1,71,225.15
16589.0,3,368,459.24
16591.0,1,41,213.5
16592.0,19,2914,4073.28
16593.0,3,116,330.03
16594.0,1,64,181.09
16595.0,1,335,360.16
16596.0,2,97,250.15
16597.0,1,184,90.04
16598.0,2,70,140.7
16600.0,6,1145,813.52
16601.0,1,134,244.79999999999998
16602.0,2,317,494.72999999999996
16603.0,2,480,482.47
16607.0,16,2822,3038.67
16609.0,9,2410,5450.96
16610.0,1,66,75.66
16611.0,2,46,120.99000000000001
16612.0,4,506,1187.66
16613.0,1,293,618.59
16614.0,1,223,506.19
16616.0,2,370,500.42
16617.0,1,91,151.85
16618.0,6,1362,2630.64
16619.0,2,129,204.41
16620.0,2,88,178.96
16621.0,4,302,813.48
16623.0,1,39,129.45
16624.0,2,488,810.5699999999999
16625.0,1,164,333.08
16626.0,20,2670,4379.65
16627.0,1,162,322.8
16628.0,6,1202,2183.04
16629.0,2,493,417.73
16633.0,7,1137,2878.15
16634.0,2,82,217.9
16637.0,5,891,1124.59
16638.0,11,1254,1676.47
16639.0,4,503,1169.38
16641.0,1,256,231.10000000000002
16642.0,3,478,679.83
16643.0,1,269,487.51
16644.0,2,826,833.78
16647.0,2,146,214.06
16648.0,2,269,270.85999999999996
16650.0,1,372,518.42
16652.0,11,3267,6654.26
16653.0,3,723,1166.92
16654.0,5,280,594.97
16655.0,6,2367,3794.52
16656.0,21,8873,8568.24
16657.0,4,1229,933.62
16658.0,1,40,123.24
16659.0,1,72,39.12
16660.0,5,451,810.4499999999999
16665.0,1,59,135.39999999999998
16666.0,1,233,118.98
16667.0,2,237,570.13
16668.0,6,318,306.71999999999997
16669.0,4,883,1370.8700000000001
16670.0,17,2524,4022.46
16671.0,3,875,1692.27
16672.0,23,2812,8093.59
16674.0,2,188,319.61
16676.0,5,631,1558.72
16678.0,17,2368,3013.83
16679.0,1,29,129.75
16680.0,1,94,183.7
16681.0,6,1407,1770.34
16682.0,5,1040,1028.0
16684.0,31,49390,65892.08
16685.0,2,396,324.24
16686.0,9,2025,3043.48
16688.0,4,804,1260.86
16689.0,3,168,303.26
16690.0,3,137,208.63
16692.0,2,152,1276.0
16693.0,2,204,482.01
16696.0,4,146,657.9000000000001
16697.0,1,27,112.75
16698.0,2,840,1998.0
16700.0,17,4019,5040.0
16701.0,18,6211,5150.2699999999995
16705.0,29,5458,13946.130000000001
16706.0,3,249,531.35
16708.0,1,285,656.63
16709.0,5,851,3029.87
16710.0,10,1836,2483.04
16711.0,5,833,1651.03
16712.0,11,1749,3645.43
16713.0,21,4264,6840.2300000000005
16714.0,4,608,911.53
16715.0,1,642,301.71999999999997
16716.0,3,44,319.8000000000001
16717.0,9,1568,3278.36
16718.0,1,413,623.75
16719.0,8,1202,1773.92
16720.0,1,182,155.24
16721.0,1,172,292.47
16722.0,16,4989,4711.21
16723.0,2,399,589.15
16725.0,8,293,775.07
16726.0,5,977,1382.02
16727.0,1,177,272.82
16728.0,4,677,1054.67
16729.0,26,5769,7076.28
16730.0,4,898,702.79
16732.0,1,317,603.75
16734.0,3,346,650.51
16735.0,7,1554,2269.21
16737.0,1,288,417.59999999999997
16738.0,1,3,3.75
16739.0,2,169,312.55
16742.0,2,-189,0.0
16743.0,8,2010,2191.84
16744.0,7,805,1304.76
16745.0,18,6727,7170.7
16746.0,19,4662,6694.31
16747.0,4,577,826.96
16748.0,5,880,1515.9
16750.0,5,214,623.93
16751.0,1,1031,1764.72
16752.0,1,54,207.5
16753.0,1,189,223.92000000000002
16754.0,1,4280,2002.4
16755.0,5,1058,1484.63
16756.0,1,106,239.4
16757.0,1,81,106.83000000000001
16758.0,1,203,369.34000000000003
16759.0,4,608,772.84
16761.0,1,341,316.62
16762.0,3,618,1501.38
16763.0,2,318,594.9
16764.0,18,1247,2758.25
16765.0,1,4,34.0
16766.0,2,536,1145.6
16767.0,11,4435,5580.6
16768.0,5,191,458.04
16769.0,1,83,380.39
16770.0,6,452,744.9
16771.0,5,1489,2246.81
16773.0,1,171,171.59
16774.0,5,318,654.92
16775.0,11,440,1695.66
16776.0,1,262,388.28
16777.0,2,64,226.35
16778.0,2,194,245.94
16779.0,28,5236,10454.05
16780.0,2,271,425.19
16781.0,2,111,294.65
16782.0,19,703,2242.25
16784.0,1,24,107.6
16788.0,2,311,597.48
16789.0,1,32,80.8
16790.0,8,892,1520.1200000000001
16791.0,8,759,1706.28
16792.0,2,44,110.38000000000001
16793.0,1,146,243.84
16794.0,12,933,1201.51
16795.0,1,239,414.88
16796.0,1,186,305.62
16800.0,1,540,1201.49
16801.0,5,313,867.83
16803.0,1,245,332.3
16804.0,3,246,536.99
16805.0,2,539,460.59
16806.0,4,378,801.49
16807.0,3,778,1121.59
16808.0,2,196,288.42
16809.0,6,651,912.74
16810.0,2,112,275.64
16811.0,2,477,547.07
16812.0,1,81,479.35
16813.0,10,1525,1692.98
16814.0,22,2768,6500.6
16816.0,4,274,417.06
16817.0,13,762,1446.95
16818.0,13,2163,3317.97
16820.0,1,307,497.61
16823.0,1,136,358.38
16824.0,2,236,460.64
16825.0,2,566,775.1800000000001
16826.0,1,158,341.7
16828.0,2,59,128.5
16829.0,1,99,197.22
16830.0,1,264,325.91
16832.0,3,33,199.15
16833.0,4,440,1106.53
16834.0,1,358,413.46
16835.0,2,61,180.85
16836.0,2,165,251.87
16837.0,12,1562,3167.73
16838.0,3,184,582.9
16839.0,39,8470,15357.78
16841.0,7,2234,1774.62
16842.0,4,692,1260.44
16843.0,17,10154,10183.82
16846.0,1,135,214.32
16847.0,1,78,193.44
16848.0,1,182,281.42
16849.0,1,33,124.57
16850.0,1,249,332.41
16851.0,3,271,342.45
16852.0,2,56,144.91000000000003
16855.0,2,164,328.4
16856.0,1,12,35.400000000000006
16858.0,2,83,345.89000000000004
16859.0,5,656,473.14
16861.0,3,133,151.65
16863.0,4,392,481.35
16866.0,3,60,207.73999999999998
16869.0,5,581,805.62
16871.0,7,1250,2761.4900000000002
16872.0,3,600,680.02
16873.0,10,3825,7066.31
16875.0,9,1044,2023.47
16877.0,6,463,853.72
16878.0,2,0,0.0
16880.0,7,753,1519.08
16881.0,1,600,432.0
16882.0,3,424,705.12
16883.0,2,104,276.73
16884.0,2,320,429.84000000000003
16885.0,3,184,471.51
16887.0,1,157,194.88
16889.0,3,925,1578.67
16891.0,5,283,809.7
16892.0,7,235,496.84000000000003
16893.0,1,62,145.93
16895.0,1,102,219.14
16897.0,3,58,213.03
16898.0,4,386,444.46
16899.0,6,522,1281.56
16900.0,5,723,187.6900000000001
16902.0,1,629,1706.88
16903.0,1,262,373.24
16904.0,16,2034,3754.27
16905.0,8,1407,3085.48
16906.0,4,281,579.77
16907.0,5,298,981.65
16909.0,2,434,364.14
16910.0,8,886,1510.06
16912.0,14,1014,2528.67
16913.0,1,82,113.44
16914.0,1,121,208.46
16915.0,6,132,621.6800000000001
16916.0,2,440,576.26
16917.0,1,232,391.52
16918.0,7,708,1043.34
16919.0,11,1413,2596.45
16921.0,1,171,169.79
16923.0,26,3183,6666.83
16924.0,4,480,739.5
16926.0,1,35,230.25
16927.0,3,993,543.05
16928.0,19,2094,2781.5
16929.0,7,929,1295.39
16930.0,3,341,380.55
16931.0,21,3158,4604.22
16932.0,1,87,161.94
16933.0,5,281,530.08
16934.0,2,399,950.9300000000001
16936.0,1,173,262.68
16938.0,5,1025,1903.13
16940.0,3,2169,3049.88
16942.0,10,807,1894.11
16943.0,3,145,816.73
16945.0,19,2725,4345.5
16947.0,1,312,406.48
16948.0,3,1614,435.02
16949.0,7,790,1161.27
16950.0,3,644,1178.56
16951.0,4,1306,1262.75
16952.0,2,92,167.61
16953.0,1,10,20.8
16954.0,9,1054,2085.08
16955.0,5,246,493.67
16956.0,2,112,292.34
16957.0,2,172,416.64
16959.0,1,49,117.35000000000001
16960.0,3,304,507.05
16961.0,1,125,234.17
16963.0,1,35,110.55000000000001
16965.0,1,291,201.19
16966.0,10,1978,2148.47
16967.0,1,333,319.02
16968.0,2,326,439.43
16969.0,3,816,650.41
16971.0,2,71,232.20999999999998
16976.0,1,88,251.51999999999998
16978.0,1,166,344.33
16979.0,8,860,1809.05
16980.0,2,788,1078.96
16982.0,1,182,384.06
16983.0,8,1366,1920.2
16984.0,5,2408,4392.42
16985.0,11,1830,5461.62
16986.0,2,1040,1873.2
16987.0,7,402,1625.05
16988.0,1,43,126.12
16989.0,6,1233,1133.25
16990.0,1,100,179.0
16992.0,6,857,1601.8600000000001
16995.0,1,-1,-1.25
16996.0,9,534,1427.46
16997.0,3,360,702.0
16998.0,6,73,287.02000000000004
16999.0,2,294,484.82
17001.0,11,2164,3989.57
17002.0,4,678,1487.78
17004.0,2,819,1412.94
17006.0,4,272,781.78
17007.0,7,587,877.4300000000001
17010.0,2,116,185.46
17011.0,1,186,270.9
17014.0,4,240,565.58
17015.0,3,1981,1842.56
17017.0,27,6613,8574.11
17018.0,2,176,920.1
17019.0,4,827,1272.61
17022.0,1,108,71.0
17024.0,3,69,95.85
17025.0,3,235,357.77
17026.0,2,97,154.82999999999998
17027.0,7,415,848.59
17029.0,2,400,716.0
17030.0,1,146,146.87
17031.0,2,235,380.35
17033.0,3,750,1030.14
17034.0,4,406,734.5699999999999
17035.0,3,201,388.33
17037.0,2,652,1253.22
17038.0,1,28,112.4
17040.0,1,181,449.73
17041.0,4,947,1065.77
17042.0,5,994,1044.3799999999999
17043.0,4,998,1735.18
17044.0,3,487,897.4300000000001
17045.0,3,106,339.44
17046.0,1,510,642.02
17047.0,3,533,1100.9
17048.0,6,474,864.32
17049.0,11,2669,5594.78
17050.0,6,1614,3228.84
17051.0,1,184,247.14000000000001
17052.0,1,261,413.75
17053.0,2,121,496.38
17054.0,6,802,1353.83
17058.0,3,592,1179.89
17059.0,5,1855,3095.04
17060.0,1,216,234.24
17061.0,12,1484,5116.13
17062.0,5,428,534.47
17063.0,11,763,1421.59
17064.0,3,318,859.35
17065.0,1,-1,-112.35
17068.0,22,2154,4531.34
17069.0,13,1482,2655.2200000000003
17070.0,1,133,312.14
17071.0,14,1182,2385.48
17073.0,4,759,1446.09
17075.0,5,289,813.77
17076.0,3,295,841.0799999999999
17078.0,2,788,378.2
17079.0,1,24,118.80000000000001
17080.0,3,164,285.5
17081.0,2,78,290.16
17082.0,2,1049,2003.85
17083.0,3,772,1405.78
17084.0,2,1816,2949.75
17085.0,6,784,1555.05
17086.0,6,1859,2050.08
17088.0,4,868,1991.01
17090.0,8,920,2041.8500000000001
17091.0,10,1743,3802.81
17092.0,4,1131,1777.78
17094.0,2,148,270.20000000000005
17095.0,6,613,1088.2
17096.0,7,332,992.6800000000001
17097.0,9,457,937.92
17100.0,2,800,971.74
17101.0,4,815,1621.73
17102.0,1,2,25.5
17105.0,2,693,665.78
17107.0,7,4537,10380.43
17109.0,8,573,869.6800000000001
17110.0,1,50,163.29999999999998
17111.0,1,302,248.61
17114.0,10,210,747.22
17115.0,5,368,806.9000000000001
17117.0,1,68,116.19999999999999
17118.0,1,154,157.02
17119.0,3,327,593.61
17120.0,1,120,307.46
17122.0,1,80,138.32
17123.0,1,246,345.29999999999995
17124.0,1,130,298.89
17125.0,1,291,259.35
17126.0,7,790,991.85
17128.0,1,76,157.09
17131.0,5,983,2463.17
17133.0,7,2730,4892.240000000001
17134.0,2,102,425.0
17135.0,7,1224,1139.73
17138.0,1,126,380.5
17139.0,15,5163,10585.57
17140.0,1,302,465.32
17142.0,1,81,579.0
17144.0,2,483,984.57
17146.0,3,212,749.78
17147.0,6,878,1679.64
17148.0,1,82,124.88
17152.0,4,477,1503.5
17153.0,1,104,213.78
17154.0,1,490,329.34
17155.0,2,242,251.70000000000002
17157.0,3,169,306.55
17158.0,3,778,1266.97
17159.0,4,1110,1534.73
17160.0,6,2856,3518.03
17162.0,11,1000,1707.21
17163.0,2,66,293.1
17164.0,8,1500,2466.4
17165.0,1,100,158.68
17166.0,3,75,189.49
17169.0,4,519,816.88
17171.0,1,185,224.91
17172.0,2,479,313.26
17173.0,9,1121,3755.65
17174.0,1,41,59.9
17175.0,5,865,1430.94
17176.0,1,170,306.13
17179.0,3,290,711.79
17180.0,6,680,780.38
17181.0,2,241,239.92000000000002
17183.0,8,1264,3286.9100000000003
17186.0,2,200,144.0
17187.0,1,144,203.95
17188.0,9,1301,2275.58
17189.0,2,227,384.40000000000003
17190.0,3,160,249.74
17191.0,7,1167,2095.13
17193.0,9,1238,1674.46
17194.0,2,119,262.62
17197.0,1,191,1013.01
17198.0,3,357,692.22
17201.0,1,268,342.63
17203.0,6,2850,3563.85
17204.0,9,589,1352.91
17205.0,1,884,384.08
17206.0,1,76,204.24
17211.0,9,1310,2299.67
17212.0,1,147,226.85
17213.0,11,1167,2741.08
17214.0,7,275,984.12
17217.0,1,24,113.5
17218.0,10,958,1960.72
17219.0,1,89,114.23
17220.0,14,1905,3198.25
17221.0,2,288,335.13
17222.0,1,128,354.15
17223.0,2,112,426.79
17226.0,1,406,393.49
17227.0,6,741,939.32
17228.0,8,1532,1906.09
17229.0,2,185,318.76
17230.0,11,1553,3466.67
17231.0,14,1736,3127.82
17232.0,2,203,421.52
17233.0,1,131,190.88
17234.0,1,55,149.89000000000001
17235.0,2,224,550.06
17236.0,6,474,916.13
17237.0,2,105,314.69
17238.0,17,1822,3744.65
17239.0,2,149,379.95
17242.0,2,611,1135.04
17243.0,30,3362,8628.55
17244.0,1,616,954.9
17245.0,1,75,171.45
17247.0,1,106,282.19
17248.0,1,213,318.65
17250.0,2,168,384.52
17251.0,1,110,283.28000000000003
17252.0,2,193,353.86
17253.0,1,43,178.26
17254.0,2,252,272.44
17255.0,2,232,298.41
17256.0,2,141,240.0
17259.0,2,410,603.37
17262.0,5,367,1253.3600000000001
17263.0,1,36,63.440000000000005
17265.0,2,394,562.9
17266.0,3,161,310.64
17267.0,2,159,317.62
17268.0,4,844,763.64
17272.0,5,1776,2144.53
17274.0,1,79,111.97999999999999
17277.0,2,430,1065.3500000000001
17278.0,1,179,246.04
17279.0,1,48,187.82999999999998
17282.0,3,1877,1703.41
17284.0,7,1362,1641.68
17286.0,1,118,153.92
17287.0,7,559,1064.11
17288.0,7,1203,1419.73
17289.0,4,519,936.16
17290.0,2,404,525.24
17291.0,1,72,550.8000000000001
17293.0,9,1140,1875.1100000000001
17295.0,3,294,556.95
17297.0,1,67,131.78
17298.0,2,387,498.42
17299.0,4,678,669.11
17301.0,1,149,197.63
17302.0,6,573,1119.93
17303.0,1,144,250.04
17306.0,21,11470,8600.73
17307.0,1,-144,-152.64000000000001
17309.0,1,41,82.75
17311.0,2,1005,1384.85
17312.0,3,372,644.3
17313.0,2,1382,2288.13
17314.0,11,1884,2514.76
17315.0,43,3856,6204.46
17317.0,5,1074,2524.02
17320.0,3,634,1200.6200000000001
17321.0,2,373,700.86
17323.0,9,770,908.99
17324.0,4,844,990.23
17325.0,1,60,96.8
17329.0,2,142,523.11
17330.0,2,120,363.9
17331.0,1,16,175.2
17333.0,1,375,494.25
17334.0,3,314,306.6
17337.0,7,1240,1944.32
17338.0,10,3123,6612.18
17339.0,2,152,243.36
17340.0,16,5902,11891.18
17341.0,3,489,781.36
17343.0,1,56,193.64
17344.0,1,66,160.57
17345.0,4,346,537.74
17346.0,16,1639,2611.58
17347.0,1,216,228.96
17348.0,5,1401,1159.52
17349.0,1,112,110.75
17350.0,5,759,1256.19
17351.0,3,113,587.15
17353.0,2,1200,1740.0
17354.0,1,1006,1393.06
17356.0,1,166,178.22
17357.0,2,153,388.14
17358.0,2,202,365.85
17359.0,1,161,127.86
17360.0,3,335,585.79
17361.0,3,157,488.2
17362.0,2,191,312.23
17364.0,12,2680,4455.73
17365.0,8,4777,4801.56
17367.0,1,150,168.4
17368.0,9,680,1349.52
17370.0,4,540,446.18
17371.0,3,152,423.89
17372.0,8,749,1342.68
17373.0,4,408,646.92
17374.0,2,85,495.77
17375.0,4,361,372.5
17376.0,2,86,203.2
17377.0,21,2075,3925.92
17379.0,1,663,404.66
17381.0,30,25646,20272.43
17382.0,1,25,65.4
17383.0,1,150,199.29
17384.0,2,88,336.4
17385.0,1,201,261.11
17386.0,6,1902,2686.42
17387.0,2,542,784.11
17388.0,4,1068,1259.56
17389.0,43,7430,31300.079999999998
17391.0,2,480,508.8
17392.0,2,320,457.91
17394.0,1,241,203.86999999999998
17396.0,8,2005,7330.8
17397.0,2,254,696.41
17398.0,3,310,653.38
17400.0,5,1097,2129.96
17402.0,13,701,2633.85
17403.0,1,117,281.62
17404.0,18,32324,30300.82
17405.0,5,705,967.22
17406.0,5,784,1928.72
17408.0,1,3,32.65
17409.0,2,105,771.85
17410.0,5,616,1214.72
17411.0,4,298,748.94
17412.0,7,738,1258.06
17414.0,2,2100,778.0
17415.0,1,114,507.84
17416.0,9,4266,6838.34
17418.0,2,289,463.46000000000004
17419.0,14,1872,4200.97
17420.0,3,265,598.83
17422.0,10,2195,1853.1299999999999
17423.0,4,421,663.63
17425.0,2,407,759.17
17426.0,7,3082,5022.26
17427.0,1,34,100.8
17428.0,33,9435,17078.45
17429.0,4,616,512.12
17430.0,2,190,265.76
17431.0,1,292,403.3
17432.0,2,207,365.76
17433.0,1,185,303.15999999999997
17434.0,9,1685,2333.42
17436.0,2,90,216.29999999999998
17438.0,2,100,378.3
17440.0,5,232,177.1
17442.0,10,1490,2210.2599999999998
17443.0,1,504,534.24
17444.0,3,2119,2940.04
17446.0,2,198,120.9
17447.0,2,443,541.53
17448.0,1,-1,-4287.63
17449.0,8,1115,2504.86
17450.0,55,69029,187482.17
17451.0,10,1178,1648.95
17453.0,2,219,486.71999999999997
17454.0,4,243,517.53
17455.0,1,66,131.7
17456.0,1,222,249.86
17457.0,5,826,1737.7
17458.0,1,170,316.5
17459.0,2,537,657.3
17460.0,8,176,452.63
17461.0,3,799,757.46
17462.0,3,224,662.94
17463.0,6,1090,1881.36
17464.0,1,220,289.96000000000004
17466.0,2,306,763.28
17468.0,2,116,137.0
17469.0,6,778,1843.06
17470.0,5,1675,1125.07
17472.0,3,462,710.29
17475.0,1,178,194.37
17480.0,2,336,506.51
17481.0,5,1060,1249.34
17483.0,3,191,414.04
17486.0,1,191,396.87
17489.0,2,428,376.64
17490.0,11,1021,1926.8799999999999
17491.0,11,2012,3541.92
17492.0,1,155,374.57
17495.0,2,229,497.56
17496.0,1,79,271.05
17498.0,1,394,272.22
17499.0,1,711,622.88
17500.0,3,17,1138.0
17501.0,2,160,288.6
17502.0,4,376,689.1
17503.0,2,486,558.96
17504.0,10,1456,2745.2799999999997
17505.0,2,556,1145.84
17506.0,2,136,294.29
17507.0,2,359,605.58
17508.0,1,289,387.31
17509.0,11,3530,6100.74
17510.0,1,214,308.48
17511.0,46,63012,88125.38
17512.0,11,2752,2920.04
17513.0,1,254,513.2
17514.0,1,135,208.65
17515.0,4,243,639.02
17516.0,5,416,768.08
17517.0,1,102,153.94
17519.0,7,1233,1839.07
17520.0,1,365,546.81
17521.0,4,518,721.9599999999999
17522.0,5,1034,1070.71
17523.0,4,872,652.74
17524.0,1,90,145.0
17525.0,1,82,422.70000000000005
17526.0,8,257,706.7
17527.0,6,463,888.86
17528.0,11,2130,3540.1
17530.0,10,1526,2385.0
17531.0,2,135,293.45
17534.0,1,103,223.36
17535.0,1,136,164.4
17536.0,1,6,76.5
17537.0,2,700,897.62
17538.0,1,134,98.42
17540.0,3,193,570.4
17542.0,1,134,170.75
17545.0,3,341,645.96
17547.0,1,-4,-11.8
17548.0,3,-132,-141.48
17549.0,2,210,148.86
17550.0,3,86,267.16
17551.0,1,150,306.84
17552.0,6,708,909.96
17553.0,1,1048,1487.6
17554.0,5,1763,1952.45
17555.0,2,349,483.26
17556.0,1,101,157.9
17557.0,3,306,541.46
17560.0,5,651,854.95
17561.0,1,146,167.62
17562.0,8,813,1107.38
17564.0,3,146,454.01
17566.0,2,518,901.21
17567.0,10,2428,4012.56
17569.0,1,159,344.14
17571.0,4,905,1498.51
17572.0,4,95,226.75000000000003
17573.0,4,302,362.9
17574.0,1,77,185.65
17576.0,22,1954,3457.78
17578.0,2,90,124.74
17579.0,4,256,440.2
17580.0,3,88,215.72
17581.0,31,5861,10736.11
17582.0,1,123,175.27
17584.0,3,446,1227.3
17585.0,4,1671,1133.07
17588.0,3,676,1240.2
17589.0,4,1631,2404.17
17590.0,3,828,1479.22
17591.0,8,1008,2215.02
17593.0,6,3095,3911.56
17594.0,2,550,993.18
17595.0,2,229,388.79
17596.0,7,4400,2827.93
17597.0,1,1176,2044.3700000000001
17600.0,1,144,161.67000000000002
17601.0,1,103,116.00999999999999
17602.0,8,4135,5050.77
17603.0,5,-31,-1165.3
17604.0,2,169,309.36
17608.0,2,232,193.42
17609.0,6,721,1103.92
17611.0,19,2552,3947.87
17612.0,10,1787,1992.76
17613.0,17,2470,4509.37
17614.0,1,238,390.07
17615.0,3,140,329.6
17616.0,3,224,571.1999999999999
17618.0,3,331,971.58
17619.0,1,127,218.52
17620.0,1,60,81.44
17621.0,4,510,1336.1
17623.0,1,265,527.0500000000001
17624.0,2,554,843.48
17625.0,4,1198,2047.0
17628.0,1,79,75.75
17629.0,9,1621,1784.12
17630.0,2,158,503.59999999999997
17631.0,3,334,528.33
17633.0,6,630,1242.34
17634.0,9,840,2361.9700000000003
17636.0,2,176,265.93
17637.0,2,280,547.0600000000001
17639.0,1,49,108.5
17640.0,1,250,621.66
17642.0,2,474,712.29
17643.0,1,71,101.55
17644.0,17,1741,2768.98
17646.0,4,320,995.6600000000001
17647.0,1,30,133.06
17648.0,5,486,1789.55
17649.0,2,398,861.74
17650.0,1,150,166.08
17651.0,14,3100,3886.67
17652.0,18,2479,4737.13
17653.0,5,1401,1175.88
17654.0,1,41,117.55
17655.0,8,956,2571.7400000000002
17656.0,5,1399,1674.69
17658.0,3,522,485.88
17659.0,14,1486,2954.75
17660.0,1,130,196.0
17663.0,9,793,1788.27
17664.0,2,604,604.64
17666.0,2,596,728.16
17667.0,5,1037,2055.51
17668.0,2,93,347.75
17669.0,7,1916,3406.7200000000003
17670.0,1,110,205.7
17671.0,6,659,1284.08
17672.0,4,1672,3106.62
17673.0,7,1485,1622.22
17674.0,2,672,551.04
17675.0,41,8278,20098.1
17676.0,7,931,1383.27
17677.0,43,9725,16219.22
17678.0,1,207,298.11
17679.0,2,729,1992.1100000000001
17680.0,1,96,184.4
17682.0,7,1365,2459.33
17684.0,1,145,239.41
17685.0,7,1956,3191.53
17686.0,7,2478,5739.46
17690.0,16,1767,4748.45
17691.0,2,134,290.40000000000003
17692.0,5,666,733.4399999999999
17693.0,3,229,187.02
17694.0,1,184,283.12
17695.0,2,779,765.34
17696.0,14,1730,2201.05
17697.0,1,93,338.95
17698.0,1,93,154.95
17700.0,6,1261,2508.89
17701.0,1,109,417.95
17702.0,6,1320,1719.72
17703.0,3,590,798.74
17704.0,2,343,885.19
17705.0,10,957,1781.12
17706.0,22,3833,10097.37
17707.0,2,144,152.4
17708.0,2,91,267.08
17709.0,1,17,137.45
17711.0,2,246,385.1
17712.0,1,215,522.91
17714.0,1,92,153.0
17715.0,1,384,326.4
17716.0,12,3004,5505.79
17718.0,1,83,139.35
17719.0,18,2455,5367.8
17720.0,4,576,1195.94
17722.0,6,1572,2380.64
